code,name,category,protkcal,fatkcal,carbkcal,protfac,5fthf,5fthf_e,5mthf,5mthf_e,ala,ala_e,arg,arg_e,ash,ash_e,asp,asp_e,aved5,aved5_e,b,b_e,betn,betn_e,biot,biot_e,brastr,brastr_e,ca,ca_e,camstl,camstl_e,camt,camt_e,carta,carta_e,cartb,cartb_e,cartbcis,cartbcis_e,cartbt,cartbt_e,cartg,cartg_e,chlnp,chlnp_e,choavldf,choavldf_e,chocal,chocal_e,chocaloh,chocaloh_e,chocsm,chocsm_e,cholc,cholc_e,choln,choln_e,cholnf,cholnf_e,cholngpc,cholngpc_e,cholnpc,cholnpc_e,cholnsm,cholnsm_e,citac,citac_e,co,co_e,crypxa,crypxa_e,crypxb,crypxb_e,cu,cu_e,cys,cys_e,cyste,cyste_e,daidzn,daidzn_e,ddzein,ddzein_e,egt,egt_e,enerc,enerc_e,enercawg,enercawg_e,enercaws,enercaws_e,erg5d7dienol,erg5d7dienol_e,erg7d22dienol,erg7d22dienol_e,erg7enol,erg7enol_e,ergcal,ergcal_e,ergstr,ergstr_e,f10d0,f10d0_e,f11d0,f11d0_e,f12d0,f12d0_e,f12d1,f12d1_e,f14d0,f14d0_e,f14d1c,f14d1c_e,f14d1t,f14d1t_e,f15d0,f15d0_e,f15d1,f15d1_e,f16d0,f16d0_e,f16d1,f16d1_e,f16d1t,f16d1t_e,f17d0,f17d0_e,f17d1,f17d1_e,f17d1c,f17d1c_e,f18d0,f18d0_e,f18d1,f18d1_e,f18d1c,f18d1c_e,f18d1t,f18d1t_e,f18d2,f18d2_e,f18d2c,f18d2c_e,f18d2cla,f18d2cla_e,f18d2cn3,f18d2cn3_e,f18d2cn6,f18d2cn6_e,f18d2t,f18d2t_e,f18d3,f18d3_e,f18d3c,f18d3c_e,f18d3cn3,f18d3cn3_e,f18d3t,f18d3t_e,f18d4,f18d4_e,f20d0,f20d0_e,f20d1,f20d1_e,f20d1c,f20d1c_e,f20d1t,f20d1t_e,f20d2,f20d2_e,f20d2cn6,f20d2cn6_e,f20d3,f20d3_e,f20d3c,f20d3c_e,f20d3n6,f20d3n6_e,f20d3n9,f20d3n9_e,f20d4,f20d4_e,f20d4c,f20d4c_e,f20d5,f20d5_e,f20d5n3,f20d5n3_e,f21d0,f21d0_e,f22d0,f22d0_e,f22d1,f22d1_e,f22d1cn11,f22d1cn11_e,f22d1n9,f22d1n9_e,f22d1tn9,f22d1tn9_e,f22d2,f22d2_e,f22d3,f22d3_e,f22d4,f22d4_e,f22d5,f22d5_e,f22d5n3,f22d5n3_e,f22d6,f22d6_e,f22d6n3,f22d6n3_e,f23d0,f23d0_e,f24d0,f24d0_e,f24d1,f24d1_e,f4d0,f4d0_e,f5d0,f5d0_e,f6d0,f6d0_e,f7d0,f7d0_e,f8d0,f8d0_e,f9d0,f9d0_e,fadt,fadt_e,fams,fams_e,fapu,fapu_e,fasat,fasat_e,fat,fat_e,fatnlea,fatnlea_e,fatrans,fatrans_e,fatrnm,fatrnm_e,fatrnp,fatrnp_e,fe,fe_e,fibins,fibins_e,fibsol,fibsol_e,fibtg,fibtg_e,fibtsw,fibtsw_e,fol,fol_e,folhco10,folhco10_e,frus,frus_e,gals,gals_e,glu,glu_e,glucnb,glucnb_e,glus,glus_e,gly,gly_e,glyctn,glyctn_e,gnstein,gnstein_e,gnstin,gnstin_e,gsh,gsh_e,his,his_e,hmwdf,hmwdf_e,hyp,hyp_e,id,id_e,ile,ile_e,k,k_e,lacs,lacs_e,leu,leu_e,lmwdf,lmwdf_e,lutn,lutn_e,lycpn,lycpn_e,lycpncis,lycpncis_e,lycpnt,lycpnt_e,lys,lys_e,lzea,lzea_e,lzeac,lzeac_e,malac,malac_e,mals,mals_e,met,met_e,mg,mg_e,mk4,mk4_e,mn,mn_e,mo,mo_e,na,na_e,ni,ni_e,nia,nia_e,nt,nt_e,oxalac,oxalac_e,p,p_e,pantac,pantac_e,phe,phe_e,phyflu,phyflu_e,phystroth,phystroth_e,phytoene,phytoene_e,pro,pro_e,procnt,procnt_e,pyrac,pyrac_e,quinac,quinac_e,rafs,rafs_e,retol,retol_e,ribf,ribf_e,s,s_e,se,se_e,ser,ser_e,sitstl,sitstl_e,sitstr,sitstr_e,spgr,spgr_e,starch,starch_e,stares,stares_e,stas,stas_e,stgmd,stgmd_e,stgstr,stgstr_e,stigma7,stigma7_e,sucs,sucs_e,sugar,sugar_e,thia,thia_e,thr,thr_e,tocpha,tocpha_e,tocphb,tocphb_e,tocphd,tocphd_e,tocphg,tocphg_e,toctra,toctra_e,toctrb,toctrb_e,toctrd,toctrd_e,toctrg,toctrg_e,trp,trp_e,tyr,tyr_e,val,val_e,vers,vers_e,vita,vita_e,vitaa,vitaa_e,vitb12,vitb12_e,vitb6a,vitb6a_e,vitc,vitc_e,vitd,vitd4,vitd4_e,vitd_e,vitda,vitda_e,vitk1,vitk1_e,vitk1d,vitk1d_e,water,water_e,zea,zea_e,zn,zn_e
1999632,"Spinach, baby","Vegetables and Vegetable Products",2.44,8.37,3.57,6.25,,,,,,,,,1.6,0.44999999999999996,,,,,,,,,0.0000016599999999999998,0.0000030999999999999995,,,0.0684,0.043899999999999995,,,,,0,0,0.0034,0.0009699999999999999,,,,,0,0,,,2.41,0,,,,,1.56,0,,,,,,,,,,,,,,,,,0,0,0,0,0.000082,0.000056999999999999996,,,,,,,,,,,,,111294.40000000001,0,86608.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.619,0.18999999999999995,,,,,,,,,0.00126,0.0005800000000000001,,,,,,,1.56,0.9299999999999999,0.000116,0.0000646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0.582,0.267,,,,,,,0.00583,0.00179,0,0,,,,,,,0.006019999999999999,0,0,0,,,,,,,0.09290000000000001,0.025200000000000004,,,0.000488,0.000366,,,0.111,0.1686,,,0.0005510000000000001,0.00037500000000000006,0.456,0.14,,,0.039,0.0185,,,,,,,,,,,,,2.85,0.8799999999999999,,,,,,,,,0.000194,0.00005100000000000002,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.000077,0.000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000283,0,,,0.00019500000000000002,0.00010600000000000002,0.0265,0.04483000000000001,,,,,,,,,,,92.5,2.700000000000003,0.00019099999999999998,0.00031999999999999997,0.000447,0.000278
1999633,"Spinach, mature","Vegetables and Vegetable Products",2.44,8.37,3.57,6.25,,,,,,,,,1.42,0.5,,,,,,,,,0.00000425,0.0000047300000000000005,,,0.06659999999999999,0.04190000000000001,,,,,0,0,0.0036699999999999997,0.00234,,,,,0,0,,,2.64,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000009999999999999999,0.00007,0.000079,0.000058,,,,,,,,,,,,,115478.40000000001,0,90374.40000000001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604,0.30000000000000004,,,,,,,,,0.0010500000000000002,0.0009900000000000002,,,,,,,1.59,0.4500000000000002,0.000113,0.0000711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000006089999999999999,0.00000731,,,0.46,0.324,,,,,,,0.00745,0.0046099999999999995,0,0,,,,,,,0.00792,0,0,0,,,,,,,0.093,0.0729,,,0.000426,0.0005949999999999999,,,0.107,0.075,,,0.00051,0.00018999999999999996,0.465,0.15000000000000002,,,0.040600000000000004,0.026000000000000002,,,,,,,,,,,,,2.91,0.94,,,,,,,,,0.000192,0.00006,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.000076,0.000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000306,0,,,0.000214,0.00006999999999999998,0.0303,0.027200000000000002,,,,,,,,,,,92.4,2.700000000000003,0.000466,0.001044,0.000423,0.000649
1999634,"Tomato, roma","Vegetables and Vegetable Products",2.44,8.37,3.57,6.25,,,,,,,,,0.312,0.138,,,,,,,,,4.689999999999999e-7,0.000003281,,,0.009960000000000002,0.00594,,,,,8.75e-7,0.000006125,0.000276,0.000336,,,,,0.00000212,0.00000288,,,3.84,0,,,,,,,,,,,,,,,,,,,,,,,0.00000962,0.00006738,0.0000191,0.00006890000000000001,0.000032,0.000018000000000000004,,,,,,,,,,,,,92048,0,79496,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.425,0.66,,,,,,,,,0.000103,0.000722,,,,,,,0.971,0.48,0.00000999,0.00000701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193,0.063,,,,,,,0.000056,0.000082,0.0028599999999999997,0.00251,,,,,,,0.000056,0,0,0,,,,,,,0.00809,0.00515,,,0.000087,0.00009400000000000001,,,0,0,,,0.000533,0.00012499999999999995,0.111,0.05000000000000002,,,0.019100000000000002,0.012799999999999999,,,,,,,,,,,,,0.696,0.31299999999999994,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.000056,0.000008999999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000023899999999999998,0,,,0.000079,0.00004599999999999999,0.0178,0.013599999999999998,,,,,,,,,,,94.7,1,0,0,0.000082,0.00008
2003586,"Flour, 00","Cereal Grains and Pasta",4.05,8.37,4.12,6.25,,,,,,,,,0.464,0.3,,,,,,,,,,,,,0.0187,0.007699999999999999,,,,,,,,,,,,,,,,,74.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00016800000000000002,0.000117,,,,,,,,,,,,,1493688,0,1531344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,1.04,,,,,,,,,0.0009860000000000001,0.000777,,,,,,,2.66,0.8200000000000003,0.0000135,0.0000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.136,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0258,0.022900000000000004,,,0.0005520000000000001,0.0003900000000000001,0.000034399999999999996,0.0000368,0,0,,,0.00136,0.0013,1.82,0.41999999999999993,,,0.106,0.05990000000000001,,,,,,,,,,,,,11.4,2.700000000000001,,,,,,,,,0.000091,0.000039999999999999996,,,0.0000103,0.00001965,,,,,,,,,,,,,,,,,,,,,,,,,0.000125,0.00012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000055,0.000042000000000000004,,,,,,,,,,,,,12.2,2.3999999999999986,,,0.000791,0.0005980000000000001
2003587,"Flour, spelt, whole grain","Cereal Grains and Pasta",3.59,8.37,3.78,6.25,,,,,,,,,1.54,0.96,,,,,,,,,0.0000104,0.00001229,,,0.03,0.029099999999999997,,,,,,,,,,,,,,,,,70.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000531,0.00041500000000000006,,,,,,,,,,,,,1522976,0,1426744,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,1.08,,,,,,,,,0.00377,0.0009600000000000005,,,,,,,9.34,9.169999999999998,0.0000384,0.000005299999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124,0.0958,,,0.00294,0.0024100000000000002,0.0000919,0.0001646,0,0,,,0.00547,0.0055,2.32,0.79,,,0.362,0.226,,,,,,,,,,,,,14.5,4.899999999999999,,,,,,,,,0.00014299999999999998,0.000050000000000000016,,,0.00000948,0.00002552,,,,,,,,,,,,,,,,,,,,,,,,,0.000298,0.00009000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000236,0.000163,,,,,,,,,,,,,10.7,4.18,,,0.00359,0.0028699999999999997
2003588,"Flour, semolina, coarse and semi-coarse","Cereal Grains and Pasta",4.05,8.37,4.12,6.25,,,,,,,,,0.608,0.36000000000000004,,,,,,,,,,,,,0.0172,0.003200000000000001,,,,,,,,,,,,,,,,,73.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022700000000000002,0.000164,,,,,,,,,,,,,1493688,0,1527160,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,0.81,,,,,,,,,0.0015500000000000002,0.0028729999999999997,,,,,,,3.22,1.54,0.000168,0.000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17400000000000002,0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0352,0.0335,,,0.000647,0.000569,0.000038299999999999996,0.000041299999999999994,0,0,,,0.00363,0.00701,1.88,0.9199999999999999,,,0.13,0.1038,,,,,,,,,,,,,11.7,5.75,,,,,,,,,0.000247,0.0005,,,0.0000298,0.00006916999999999999,,,,,,,,,,,,,,,,,,,,,,,,,0.00040500000000000003,0.00102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00008300000000000001,0.000087,,,,,,,,,,,,,12.2,3,,,0.0009469999999999999,0.0007370000000000001
2003589,"Flour, semolina, fine","Cereal Grains and Pasta",4.05,8.37,4.12,6.25,,,,,,,,,0.735,0.36,,,,,,,,,,,,,0.0198,0.012599999999999998,,,,,,,,,,,,,,,,,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00028599999999999996,0.000146,,,,,,,,,,,,,1497872,0,1531344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,0.48999999999999977,,,,,,,,,0.0024300000000000003,0.004035,,,,,,,3.68,1.29,0.000164,0.000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20800000000000002,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0463,0.0335,,,0.000842,0.00073,0.0000479,0.0000557,0.000426,0.002984,,,0.0056,0.00717,2.13,0.5,,,0.163,0.081,,,,,,,,,,,,,13.3,3.1999999999999993,,,,,,,,,0.00034,0.00067,,,0.0000441,0.00008872999999999999,,,,,,,,,,,,,,,,,,,,,,,,,0.000695,0.00143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000108,0.00007700000000000001,,,,,,,,,,,,,12.1,2.9000000000000004,,,0.00124,0.0016240000000000002
2003590,"Apple juice, with added vitamin C, from concentrate, shelf stable","Fruits and Fruit Juices",3.36,8.37,3.92,6.25,,,,,,,,,0.124,0.066,,,,,,,,,,,,,0.0070999999999999995,0.00557,,,,,,,,,,,,,,,,,11.4,0,,,,,,,,,,,,,,,,,,,0,0,,,,,,,0.000003,0.000008,,,,,,,,,,,,,202505.6,0,197484.80000000002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286,0.47,,,,,,,,,0.00004,0.000042000000000000004,,,,,,,,,0.0000030899999999999996,0.00000366,,,5.7,1.46,0,0,,,,,3.21,0.8500000000000001,,,,,,,,,,,,,,,,,,,,,0.09590000000000001,0.024200000000000003,0,0,,,,,,,,,,,,,,,,,,,0.36,0.10200000000000001,0,0,,,0.004860000000000001,0.0018500000000000005,,,0.000027,0.000023999999999999997,,,0.00487,0.0064800000000000005,,,0.00001,0.000003000000000000001,0.014,0.016,0,0,0.0059900000000000005,0.00217,,,,,,,,,,,,,0.086,0.10200000000000001,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,0.6799999999999999,10.3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000014,0.000006,0.0512,0.0685,,,,,,,,,,,88.1,0.7000000000000028,,,0.000002,0.000015000000000000002
2003591,"Orange juice, no pulp, not fortified, from concentrate, refrigerated","Fruits and Fruit Juices",3.36,8.37,3.92,6.25,,,,,,,,,0.35,0.12,,,,,,,,,,,,,0.0128,0.003799999999999999,,,,,,,,,,,,,,,,,10.3,0,,,,,,,,,,,,,,,,,,,0.706,0.15,,,,,,,0.000032,0.000016999999999999996,,,,,,,,,,,,,197484.80000000002,0,191208.80000000002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325,0.77,,,,,,,,,0.00006500000000000001,0.000049000000000000005,,,,,,,,,0.0000298,0.000010899999999999997,,,2.1,0.26,0,0,,,,,1.79,0.3500000000000001,,,,,,,,,,,,,,,,,,,,,0.18,0.039,0,0,,,,,,,,,,,,,,,,,,,0.161,0.08600000000000001,0,0,,,0.0106,0.0025199999999999997,,,0.00003,0.000019000000000000004,,,0.00523,0.00677,,,0.00004,0.00009400000000000001,0.118,0.04000000000000001,0,0,0.0182,0.005300000000000001,,,,,,,,,,,,,0.734,0.25,,,0.0123,0.0864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.39,0.8100000000000005,8.28,0,0.00007000000000000001,0.000020000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000042999999999999995,0.000016999999999999993,0.0269,0.0225,,,,,,,,,,,88.2,0.30000000000001137,,,0.000032,0.000016
2003592,"Grape juice, purple, with added vitamin C, from concentrate, shelf stable","Fruits and Fruit Juices",3.36,8.37,3.92,6.25,,,,,,,,,0.122,0.09000000000000001,,,,,,,,,,,,,0.00974,0.0043100000000000005,,,,,,,,,,,,,,,,,15.6,0,,,,,,,,,,,,,,,,,,,0.11,0.177,,,,,,,0.000015,0.000023,,,,,,,,,,,,,276562.39999999997,0,269868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288,0.30000000000000004,,,,,,,,,0.000041,0.00007300000000000001,,,,,,,,,6.64e-7,0.0000029959999999999998,,,7.42,0.33000000000000007,0,0,,,,,6.61,0.9199999999999999,,,,,,,,,,,,,,,,,,,,,0.0498,0.050800000000000005,0,0,,,,,,,,,,,,,,,,,,,0.228,0.164,0,0,,,0.00787,0.00415,,,0.00016600000000000002,0.00023899999999999998,,,0.004019999999999999,0.00483,,,0.000016,0.000007000000000000001,0.041,0.020000000000000004,0,0,0.012,0.0043300000000000005,,,,,,,,,,,,,0.258,0.124,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14,0,0.000026,0.000024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000039,0.000024,0.0456,0.0537,,,,,,,,,,,83.7,0.6999999999999886,,,0.000057,0.000043
2003593,"Grape juice, white, with added vitamin C, from concentrate, shelf stable","Fruits and Fruit Juices",3.36,8.37,3.92,6.25,,,,,,,,,0.138,0.18,,,,,,,,,,,,,0.00732,0.00754,,,,,,,,,,,,,,,,,15.8,0,,,,,,,,,,,,,,,,,,,0.217,0.189,,,,,,,0.000004,0.00001,,,,,,,,,,,,,276562.39999999997,0,270286.39999999997,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265,0.31000000000000005,,,,,,,,,0.00011899999999999999,0.0001,,,,,,,,,0.00000173,0.000005199999999999999,,,7.39,0.8799999999999999,0,0,,,,,7.05,0.8899999999999997,,,,,,,,,,,,,,,,,,,,,0.049,0.0332,0,0,,,,,,,,,,,,,,,,,,,0.0892,0.1061,0,0,,,0.0042699999999999995,0.00666,,,0.000061,0.00011100000000000001,,,0.00719,0.00534,,,0.000006,0.0000049999999999999996,0.015,0.045,0,0,0.0126,0.0078000000000000005,,,,,,,,,,,,,0.094,0.281,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000014,0.000015000000000000002,0.055200000000000006,0.1268,,,,,,,,,,,83.7,1.1000000000000085,,,0.000018,0.000031
2003594,"Cranberry juice, not fortified, from concentrate, shelf stable","Fruits and Fruit Juices",3.36,8.37,3.92,6.25,,,,,,,,,0.099,0.05099999999999999,,,,,,,,,,,,,0.00664,0.005860000000000001,,,,,,,,,,,,,,,,,7.26,0,,,,,,,,,,,,,,,,,,,1.16,0.523,,,,,,,0.000013,0.000009,,,,,,,,,,,,,134306.4,0,130959.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.338,0.7,,,,,,,,,0.000126,0.00010600000000000002,,,,,,,,,0.00000897,0.00001213,,,0.715,0.28,0,0,,,,,2.7,0.5799999999999996,,,,,,,,,,,,,,,,,,,,,0.0706,0.029900000000000006,0,0,,,,,,,,,,,,,,,,,,,0.756,0.297,0,0,,,0.00438,0.0029400000000000003,,,0.000211,0.00015200000000000004,,,0.00634,0.01017,,,0.000009,0.000006999999999999999,0,0,0,0,0.0033,0.0014300000000000007,,,,,,,,,,,,,0,0,,,1.02,0.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.41,0,0.000018,0.000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000009,0.000002,0,0,,,,,,,,,,,92.3,0.4000000000000057,,,0.000041,0.000019999999999999998
2003595,"Grapefruit juice, red, not fortified, not from concentrate, refrigerated","Fruits and Fruit Juices",3.36,8.37,3.92,6.25,,,,,,,,,0.221,0.10500000000000001,,,,,,,,,,,,,0.00888,0.003969999999999999,,,,,,,,,,,,,,,,,9.1,0,,,,,,,,,,,,,,,,,,,1.08,0.615,,,,,,,0.000024,0.000015,,,,,,,,,,,,,171962.4,0,166523.19999999998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.267,0.485,,,,,,,,,0.000015,0.000049000000000000005,,,,,,,,,0.000018999999999999998,0.000013099999999999997,,,2.06,0.8700000000000001,0,0,,,,,1.87,0.9500000000000002,,,,,,,,,,,,,,,,,,,,,0.128,0.06390000000000001,0,0,,,,,,,,,,,,,,,,,,,0.0374,0.027199999999999995,0,0,,,0.00775,0.00293,,,0.000015,0.000010000000000000003,,,0.00103,0.0017420000000000003,,,0.000019,0.000016,0.091,0.039999999999999994,0,0,0.0146,0.005900000000000001,,,,,,,,,,,,,0.57,0.24999999999999994,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,3.01,7.12,0,0.000033,0.000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000022,0.000017000000000000003,0.024100000000000003,0.0198,,,,,,,,,,,89.8,1.7999999999999972,,,0.000027,0.000015000000000000004
2003596,"Tomato juice, with added ingredients, from concentrate, shelf stable","Vegetables and Vegetable Products",2.44,8.37,3.57,6.25,,,,,,,,,0.932,0.19000000000000006,,,,,,,,,,,,,0.00974,0.00879,,,,,,,,,,,,,,,,,4.32,0,,,,,,,,,,,,,,,,,,,0,0,,,,,,,0.000057,0.000021999999999999993,,,,,,,,,,,,,97487.2,0,83261.59999999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288,0.3999999999999999,,,,,,,,,0.000299,0.00023300000000000003,,,,,,,,,0.0000189,0.000012,,,1.37,0.21999999999999997,0,0,,,,,1.2,0.45999999999999996,,,,,,,,,,,,,,,,,,,,,0.198,0.105,0,0,,,,,,,,,,,,,,,,,,,0.0112,0.03459999999999999,0,0,,,0.010400000000000001,0.004600000000000002,,,0.00005800000000000001,0.000014000000000000007,,,0.23600000000000002,0.127,,,0.00008599999999999999,0.000037000000000000005,0.138,0.039999999999999994,0,0,0.0185,0.003800000000000001,,,,,,,,,,,,,0.859,0.25,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.57,0,0.000042000000000000004,0.00003800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000076,0.000064,0.0498,0.038900000000000004,,,,,,,,,,,93.6,0.5,,,0.000104,0.000029
